	SP
120m_AUC_EGF=0.01+I=1000_54	0.8461538461538461
120m_AUC_EGF=0.01+I=1000_55	1.0
120m_AUC_EGF=0.01+I=1000_56	0.8461538461538461
120m_AUC_EGF=0.01+I=1000_57	1.0
120m_AUC_EGF=0.01+I=1000_58	0.8461538461538461
120m_AUC_EGF=0.01+I=1000_59	1.0
120m_AUC_EGF=0.01+I=1000_6	0.9230769230769231
120m_AUC_EGF=0.01+I=1000_60	0.8461538461538461
120m_AUC_EGF=0.01+I=1000_61	0.6923076923076923
120m_AUC_EGF=0.01+I=1000_62	0.6153846153846154
120m_AUC_EGF=0.01+I=1000_63	0.6923076923076923
120m_AUC_EGF=0.01+I=1000_64	0.7692307692307693
120m_AUC_EGF=0.01+I=1000_65	0.7692307692307693
120m_AUC_EGF=0.01+I=1000_66	1.0
120m_AUC_EGF=0.01+I=1000_7	0.9230769230769231
120m_AUC_EGF=0.01+I=1000_8	0.5384615384615384
120m_AUC_EGF=0.01+I=1000_9	0.7692307692307693
120m_AUC_EGF=0.01+I=100_1	0.9230769230769231
120m_AUC_EGF=0.01+I=100_10	0.9230769230769231
120m_AUC_EGF=0.01+I=100_11	0.8461538461538461
120m_AUC_EGF=0.01+I=100_12	0.9230769230769231
