,count,mean,std,min,25%,50%,75%,max
30m_SS_EGF=10+I=100,10000.0,0.5698317016317016,0.08570599043662523,0.09557109557109557,0.5058275058275058,0.5815850815850816,0.634032634032634,0.796037296037296
120m_SS_EGF=0.1+I=100,10000.0,0.5797772727272728,0.10660756817268251,0.10606060606060606,0.49417249417249415,0.585081585081585,0.6736596736596736,0.7948717948717948
120m_AUC_EGF=0.001+I=10,10000.0,0.5794630536130537,0.10010162008974016,0.10139860139860139,0.5058275058275058,0.5827505827505828,0.6701631701631702,0.8076923076923077
15m_SS_EGF=0.001+I=1000,10000.0,0.5798924242424242,0.10728516703133613,0.10256410256410256,0.5011655011655012,0.5833333333333334,0.6724941724941725,0.8228438228438228
120m_AUC_EGF=10+I=100,10000.0,0.5819747086247086,0.0993311091098333,0.10139860139860139,0.5093240093240093,0.585081585081585,0.6724941724941725,0.8146853146853147
120m_AUC_EGF=0.01+I=1000,10000.0,0.5768662004662005,0.10160019434181433,0.09673659673659674,0.49533799533799533,0.5815850815850816,0.668997668997669,0.8181818181818182
30m_AUC_EGF=0.001+I=100,10000.0,0.5788576923076922,0.10203255208880944,0.10139860139860139,0.5046620046620046,0.578088578088578,0.6666666666666666,0.8205128205128205
30m_AUC_EGF=0.1+I=1,10000.0,0.5881889277389277,0.11241668525488158,0.10372960372960373,0.4988344988344988,0.6025641025641025,0.6864801864801865,0.803030303030303
60m_AUC_EGF=0.1+I=1000,10000.0,0.5864565268065268,0.10743115875739345,0.0979020979020979,0.5011655011655012,0.5979020979020979,0.6864801864801865,0.8135198135198135
120m_AUC_EGF=1+I=1,10000.0,0.5831170163170164,0.104729873766946,0.11421911421911422,0.5023310023310024,0.5897435897435898,0.675990675990676,0.803030303030303
15m_AUC_EGF=0.001+I=100,10000.0,0.5847278554778556,0.11169955876012677,0.10955710955710955,0.4988344988344988,0.5862470862470862,0.6783216783216783,0.8461538461538461
60m_AUC_EGF=10+I=1,10000.0,0.5784329836829838,0.09920723545838027,0.11421911421911422,0.5023310023310024,0.583916083916084,0.6655011655011654,0.803030303030303
120m_SS_EGF=0.01+I=100,10000.0,0.5786926573426574,0.10168461685378609,0.09673659673659674,0.4976689976689977,0.5827505827505828,0.6713286713286714,0.8065268065268065
15m_AUC_EGF=0.1+I=100,10000.0,0.5872446386946387,0.11633731672844855,0.10722610722610723,0.49067599067599066,0.5979020979020979,0.6864801864801865,0.8205128205128205
15m_SS_EGF=0.1+I=1,10000.0,0.5569440559440559,0.08014884273967555,0.10839160839160839,0.4965034965034965,0.5547785547785548,0.6293706293706294,0.7622377622377622
120m_SS_EGF=1+I=100,10000.0,0.5792101398601399,0.10163852710158294,0.12237762237762238,0.5023310023310024,0.583916083916084,0.6724941724941725,0.8018648018648019
120m_AUC_EGF=0.01+I=100,10000.0,0.578830303030303,0.10132905109490306,0.09673659673659674,0.4976689976689977,0.5827505827505828,0.6713286713286714,0.796037296037296
15m_AUC_EGF=0.1+I=10,10000.0,0.5872446386946387,0.11633731672844855,0.10722610722610723,0.49067599067599066,0.5979020979020979,0.6864801864801865,0.8205128205128205
30m_AUC_EGF=0.1+I=1000,10000.0,0.5875719114219115,0.10872156327835852,0.10372960372960373,0.5011655011655012,0.5979020979020979,0.6888111888111889,0.8111888111888111
60m_SS_EGF=0.001+I=1,10000.0,0.5738214452214452,0.10800849915175846,0.10023310023310024,0.49417249417249415,0.5920745920745921,0.662004662004662,0.7925407925407926
120m_AUC_EGF=0.001+I=1,10000.0,0.5727444055944056,0.10741485810747282,0.10955710955710955,0.49533799533799533,0.5897435897435898,0.6596736596736597,0.8100233100233101
120m_SS_EGF=0.001+I=1,10000.0,0.5728213286713287,0.10856390721709484,0.10023310023310024,0.48834498834498835,0.5909090909090909,0.6643356643356644,0.7937062937062938
120m_SS_EGF=0.1+I=1,10000.0,0.5728472027972028,0.10581578388813703,0.09906759906759907,0.4965034965034965,0.5804195804195804,0.6585081585081585,0.8158508158508159
30m_AUC_EGF=1+I=100,10000.0,0.585179020979021,0.10686451339436517,0.11072261072261072,0.5,0.6002331002331003,0.6818181818181818,0.8088578088578089
30m_SS_EGF=0.01+I=1,10000.0,0.5666916083916084,0.0949605492127343,0.11421911421911422,0.49417249417249415,0.5646853146853147,0.6445221445221445,0.7668997668997669
15m_AUC_EGF=10+I=0.1,10000.0,0.5857234265734267,0.11344576369998127,0.11072261072261072,0.49417249417249415,0.5990675990675991,0.6806526806526807,0.8065268065268065
120m_AUC_EGF=0.1+I=10,10000.0,0.5871289044289044,0.10844393986855284,0.09673659673659674,0.5011655011655012,0.5990675990675991,0.6888111888111889,0.8251748251748252
60m_SS_EGF=0.1+I=1,10000.0,0.5759142191142191,0.10403196980992468,0.10839160839160839,0.49184149184149184,0.5862470862470862,0.6631701631701632,0.7948717948717948
60m_SS_EGF=0.01+I=0.1,10000.0,0.582187296037296,0.11428017579709186,0.12004662004662005,0.48951048951048953,0.5990675990675991,0.675990675990676,0.8473193473193473
120m_SS_EGF=10+I=10,10000.0,0.5780221445221446,0.10069290745411892,0.12121212121212122,0.5011655011655012,0.5815850815850816,0.668997668997669,0.7972027972027972
120m_AUC_EGF=0.1+I=0.1,10000.0,0.5735205128205129,0.1022339603788863,0.1048951048951049,0.49533799533799533,0.5862470862470862,0.6585081585081585,0.7902097902097902
60m_SS_EGF=1+I=1000,10000.0,0.5767423076923076,0.09620156861058402,0.12121212121212122,0.506993006993007,0.5804195804195804,0.6596736596736597,0.8018648018648019
15m_SS_EGF=0.01+I=10,10000.0,0.5550427738927739,0.08034405521908647,0.11538461538461539,0.4976689976689977,0.5477855477855478,0.6247086247086248,0.7505827505827506
30m_AUC_EGF=0.01+I=0.1,10000.0,0.5751146853146852,0.10358321827821791,0.10023310023310024,0.48717948717948717,0.5897435897435898,0.662004662004662,0.8216783216783217
30m_AUC_EGF=0.001+I=0.1,10000.0,0.5525113053613054,0.078237716576647,0.10023310023310024,0.493006993006993,0.5536130536130536,0.6177156177156177,0.747086247086247
30m_SS_EGF=0.001+I=1,10000.0,0.5866631701631702,0.12060798317309698,0.10023310023310024,0.48834498834498835,0.5990675990675991,0.6876456876456877,0.8344988344988346
120m_AUC_EGF=1+I=0.1,10000.0,0.5848227272727273,0.1079108445733567,0.10372960372960373,0.5,0.5955710955710956,0.6794871794871795,0.803030303030303
120m_SS_EGF=1+I=10,10000.0,0.5808272727272727,0.10055313986454532,0.19114219114219114,0.5023310023310024,0.5862470862470862,0.6736596736596736,0.8088578088578089
15m_AUC_EGF=0.01+I=1,10000.0,0.5820984848484849,0.11941356493964277,0.1317016317016317,0.48834498834498835,0.5920745920745921,0.682983682983683,0.8519813519813519
